x,y,full_id,osm_id,osm_type,amenity,name,name:kn,barrier,bicycle,foot,motorcycle,wikidata,addr:city,addr:postcode,addr:street,wheelchair,ups_school,phone,website,isced:level,operator,place,school,highway,building,email,addr:housename,designation,alt_name,fax,description,name:en,name:hi,addr:housenumber,opening_hours,cmt,ele,hdop,sat,level,entrance,access,building:levels,isced,addr:country,addr:hamlet,addr:suburb
77.559228,12.9146638,n2123565317,2123565317,node,school,Prarthana School,ಪ್ರಾರ್ಥನಾ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5796579,12.8803576,n2173392419,2173392419,node,school,Bangalore Scottish School,,,,,,,,560078,7th Main Road,,,9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/jp-nagar/,,Orchids International School,,,,,communications.oisjp@orchids.edu.in,,,,,,"Orchids The International School, JP Nagar",,#24-39,Mo-Su 09:00-18:30,,,,,,,,,,,,
77.5950441,12.9689388,n2079415303,2079415303,node,school,St. Joseph's Indian Composite PU College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6975854,12.9360011,n2113346323,2113346323,node,school,Geethanchali olypiad,ಗೀತಾಂಜಲಿ ಒಲಿಂಪಿಯಾಡ್ ಸ್ಕೂಲ್,,,,,,Kadubeesinhalli,560103,Panathur Main Road,,,,,,,,,,,,,,,,,,,"Sy.no-77/7,Panathur Village Road, Kadabisanahalli,, Behind Cessna Business Park,, Kaverappa Layout",,,,,,,,,,,,,
77.5569872,13.0763182,n2335452268,2335452268,node,school,Little Lilly's chool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6444637,13.0088128,n2272457064,2272457064,node,school,Maruthi Vidyalaya,ಮಾರುತಿ ವಿದ್ಯಾಲಯ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5577545,12.9369041,n2332679567,2332679567,node,school,Vinayaka Vidya Samsthe,ವಿನಾಯಕ ವಿದ್ಯಾ ಸಂಸ್ಥೆ,,,,,,Bangalore,560050,"1st Main Road, Srinivasa Nagar",,,,,,,,,,,,Vinayaka Vidya Samsthe,,,,,,,,,,,,,,,,,,,,
77.6575124,13.0141643,n2272446785,2272446785,node,school,New Baldwins School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6577294,13.0148543,n2272448037,2272448037,node,school,New Baldwins School,,,,,,,,,"Banaswadi Main Rd, Banasawadi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5553656,12.9776695,n2249058820,2249058820,node,school,St Mira's School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6415863,12.9737451,n3370167135,3370167135,node,school,DQ Labs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6362533,12.9770253,n3370279041,3370279041,node,school,CNK Reddy College of Business Management.,,,,,,,,,Indiranagar Double Road (Paramahansa Yogananda road),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.671563,12.9770458,n3359229260,3359229260,node,school,Global City International School,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6431739,12.9780057,n3370094147,3370094147,node,school,Casa de Bambeino Montessori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.4640772,12.8982,n3280224386,3280224386,node,school,IBS business school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.724268,12.8766575,n3240751149,3240751149,node,school,JAAGA Bootcamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6110998,12.9167733,n3264822806,3264822806,node,school,Good To Excellence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6372856,12.9801741,n3556214255,3556214255,node,school,Info Era - Software training institute,ಇನ್ಫೊ ಎರಾ - ತಂತ್ರಾಂಶ ತರಬೇತಿ ಸಂಸ್ಥೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6364123,12.9763422,n3687364164,3687364164,node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
77.5263173,13.0353468,n3541202424,3541202424,node,school,Nammura Government Model Primary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5213014,12.9209531,n3546831488,3546831488,node,school,BET Convent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6374003,12.9552332,n3453556790,3453556790,node,school,K.R.L.S. Patel Rama Reddy English High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6227858,12.9419581,n3463769188,3463769188,node,school,Eye Level Learning Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6635028,12.9949932,n3451676381,3451676381,node,school,Kannada Government School,ಕನ್ನಡ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6376138,12.9561948,n3453556782,3453556782,node,school,Bangalore Montessori High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.7027731,12.9992979,n2876309121,2876309121,node,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6150069,12.8947594,n2892761118,2892761118,node,school,New Arvind Memorial School,"ನ್ಯೂ ಅರವಿಂದ  ಸ್ಮಾರಕ ಪ್ರೌಢಶಾಲೆ,",,,,,,,,,,,,,3,Private Un-Aided,Bommanahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6271298,12.9003488,n2720498307,2720498307,node,school,Sri Ram Driving School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5917498,12.8847019,n2855634916,2855634916,node,school,Aradhana Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5829489,13.0292523,n2665993754,2665993754,node,school,UAS School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.596728,12.9076665,n2677285854,2677285854,node,school,Ekya School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.591066,12.9669946,n2577218151,2577218151,node,school,Government School,ಸರ್ಕಾರಿ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.4939828,13.0706671,n2641946757,2641946757,node,school,Soundarya Institute of Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5540677,13.0610953,n3017485739,3017485739,node,school,Rajarajeshwari School,ರಾಜರಾಜೇಶ್ವರಿ ಶಾಲೆ,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5511668,12.9387638,n3057166709,3057166709,node,school,KKN coaching classes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
77.518945,12.9242219,n2996236148,2996236148,node,school,Carmel School Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5987874,12.9145163,n3016090370,3016090370,node,school,St. Marks School,ಸಂತ ಮಾರ್ಕ್ಸ್ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5228738,12.9540681,n2917948552,2917948552,node,school,Siddaganga Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.5361839,12.9700741,n2975331590,2975331590,node,school,Udaya School,ಉದಯ ಶಾಲೆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.6261034,12.8732251,n2907073150,2907073150,node,school,St Teresa Hps Begur,ಸೆಂಟ್‌ ತೆರೇಸಾ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬೇಗೂರು,,,,,,Begur,,,,,,,2,Department of Education,Begur,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6259345,12.8737507,n2907073152,2907073152,node,school,St Teresa Hs,"ಸೆಂಟ್‌ ತೆರೇಸಾ ಪ್ರೌಢಶಾಲೆ, ಬೇಗೂರು",,,,,,,,,,,,,3,Private Un-Aided,Begur,secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6214942,12.9065455,n6422598568,6422598568,node,school,"EHPS Amardeep, Bommana Halli","ಆಂಗ್ಲ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಅಮರದೀಪ್, ಬೊಮ್ಮನಹಳ್ಳಿ",,,,,,,,,,,,,2,Private Un-Aided,Bommana Halli,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6409735,12.8901178,n6422614289,6422614289,node,school,"New Bharat International Kudlu Gate, Bommana Halli","ನ್ಯೂ ಭರತ್ ಇಂಟರ್ನ್ಯಾಷನಲ್ ಕುಡ್ಲು ಗೇಟ್ ,ಬೊಮ್ಮನಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,Bommanahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6242973,12.9080891,n6422587417,6422587417,node,school,"New Cambridge Convent &HS, Bommana Halli","ನ್ಯೂ ಕೇಂಬ್ರಿಜ್  ಕಾನ್ವೆಂಟ್ ಪ್ರೌಢಶಾಲೆ ,ಬೊಮ್ಮನಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,BommanaHalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6205177,12.9043475,n6422593981,6422593981,node,school,"EHPS New Francis, Bommana Halli","ಆಂಗ್ಲ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ನ್ಯೂ ಫ್ರಾನ್ಸಿಸ್, ಬೊಮ್ಮನಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,BommanaHalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6351798,12.9050686,n6422577408,6422577408,node,school,Al Rahi Edu Sch Bommanahalli,"ಅಲ್ ರಹಿ ಎಜುಕೇಶನ್ ಶಾಲೆ,ಬೊಮ್ಮನಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,Bommanahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6515434,12.8996038,n6422582704,6422582704,node,school,"Chinmaya Vidya Mandira, Bommana Halli","ಚಿನ್ಮಯ  ವಿದ್ಯಾ ಮಂದಿರ, ಬೊಮ್ಮನಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,BommanaHalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6047963,12.900731,n6422554513,6422554513,node,school,Ankith HPS Bilekalli,ಅಂಕಿತ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬಿಳೇಕಳ್ಳಿ,,,,,,,,,,,,,3,Private Un-Aided,Bilekalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6091428,12.8909372,n6422573848,6422573848,node,school,"Orchid English School, Bilekalli","ಆರ್ಕಿಡ್ ಆಂಗ್ಲ ಶಾಲೆ, ಬಿಳೇಕಳ್ಳಿ",,,,,,,,,,,,,1,Private Un-Aided,Bilekalli,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6355626,12.8714779,n6430532645,6430532645,node,school,"Cresent Eng School, Begur","ಕ್ರೆಸೆಂಟ್ ಆಂಗ್ಲ ಶಾಲೆ,ಬೇಗೂರು",,,,,,,,,,,,,3,Private Un-Aided,Begur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.638,12.8706196,n6437573479,6437573479,node,school,"Little Angel Eng School, Begur","ಲಿಟಲ್ ಏಂಜಲ್ ಆಂಗ್ಲ ಶಾಲೆ,ಬೇಗೂರು",,,,,,,,,,,,,3,Private Un-Aided,Begur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6197366,12.8376165,n6430508829,6430508829,node,school,"Preethidhama, Begur","ಪ್ರೀತಿಧಾಮ,ಬೇಗೂರು",,,,,,,,,,,,,3,Private Un-Aided,Begur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6388735,12.8755953,n6430517785,6430517785,node,school,"Priyadarshini School, Begur","ಪ್ರಿಯದರ್ಶಿನಿ,ಶಾಲೆ ಬೇಗೂರು",,,,,,,,,,,,,3,Private Un-Aided,Begur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6119691,12.873999,n6430489237,6430489237,node,school,"St Anns School, Begur","ಸೆಂಟ್ ಆನ್ಸ್ ಶಾಲೆ, ಬೇಗೂರು",,,,,,,,,,,,,3,Private Un-Aided,Begur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6167931,12.8780562,n6430493134,6430493134,node,school,"St Pauls School, Begur","ಸೆಂಟ್ ಪಾಲ್ಸ್ ಶಾಲೆ,ಬೇಗೂರು",,,,,,,,,,,,,,Private Un-Aided,Begur,primary,,,,,,,,,,,,,,,,,,,,,1,,,
77.6257972,12.9037178,n6430430717,6430430717,node,school,"Lorven Pub Sch, Bommanahalli","ಲಾರ್ವೆನ್ ಪಬ್ಲಿಕ್ ಶಾಲೆ,ಬೊಮ್ಮನಹಳ್ಳಿ",,,,,,,,,,,,,2,Private Un-Aided,Bommanahalli,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6265059,12.8826959,n6430475977,6430475977,node,school,The Selony LPS Begur,ದಿ ಸೆಲೋನಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬೇಗೂರು,,,,,,,,,,,,,3,Private Un-Aided,Begur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6557291,12.8685514,n6422335745,6422335745,node,school,"St Joseph Eng Sch Hosur Road, Beratena Agrahara","ಸೆಂಟ್‌ ಜೋಸೆಫ್ ಆಂಗ್ಲ ಶಾಲೆ ಹೊಸೂರ್ ರಸ್ತೆ,ಬೆರಟೆನ ಅಗ್ರಹಾರ",,,,,,,,,,,,,3,Private Un-Aided,Beratena Agrahara,Higher secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6568415,12.8757154,n6422425448,6422425448,node,school,"Oxford School, Beratena Agrahara","ಆಕ್ಸ್ಫರ್ಡ್ ಶಾಲೆ,ಬೆರಟೆನ ಅಗ್ರಹಾರ",,,,,,,,,,,,,2,Higher primary,Beratena Agrahara,,,,,,,,,,,,,,,,,,,,,,,,,
77.5959453,12.8439382,n6422309510,6422309510,node,school,"Jnanabindu, Basavanapura","ಜ್ಞಾನಬಿಂದು, ಬಸವನಪುರ",,,,,,,,,,,,,3,Private Un-Aided,Basavanapura,Higher secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6585897,12.8661456,n6422320802,6422320802,node,school,"Act Secondary HPS , Beratena Agrahara",ಆಕ್ಟ್ ಸೆಕೆಂಡರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬೆರಟೆನ ಅಗ್ರಹಾರ,,,,,,,,,,,,,3,Private Un-Aided,Beratena Agrahara,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6137517,12.9568361,n6422297356,6422297356,node,school,"Reliance School, Austin Town W No 71","ರಿಲಯನ್ಸ್  ಶಾಲೆ ,ಆಸ್ಟಿನ್‌ಟೌನ್‌",,,,,,,,,,,,,3,Private Un-Aided,Austin Town,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5941913,12.8450701,n6422302288,6422302288,node,school,GLPS  Basavanapura,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ  ಬಸವನಪುರ,,,,,,,,,,,,,3,Department of Education,Basavanapura,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6204588,12.9531262,n6420770985,6420770985,node,school,"Shanthinikethan HPS  Vivekanag, Austin Town W No 71","ಶಾಂತಿನಿಕೇತನ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ವಿವೇಕನಗರ, ಆಸ್ಟಿನ್‌ಟೌನ್‌",,,,,,,,,,,,,3,Private Un-Aided,Austin Town,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6130259,12.9517387,n6420920996,6420920996,node,school,"Elight HS, Austin Town W No 71","ಎಲೈಟ್ ಪ್ರೌಢಶಾಲೆ, ಆಸ್ಟಿನ್‌ಟೌನ್‌",,,,,,,,,,,,,3,Private Un-Aided,Austin Town,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6088442,12.9008131,n6422529781,6422529781,node,school,"Shantinketan Trust Sch, Bilekalli","ಶಾಂತಿನಿಕೇತನ ಟ್ರಸ್ಟ್ ಶಾಲೆ ,ಬಿಳೇಕಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,Bilekalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6082654,12.8952857,n6422536123,6422536123,node,school,Teresa Pub Sch Bilekahalli,ತೆರೇಸಾ ಪಬ್ಲಿಕ್ ಶಾಲೆ ಬಿಳೇಕಳ್ಳಿ,,,,,,,,,,,,,3,Private Un-Aided,Bilekahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6073698,12.8986518,n6422523984,6422523984,node,school,Mgs Infant LPS Bilekalli,ಎಂ.ಜಿ.ಎಸ್ ಇನ್ಫಂಟ್ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬಿಳೇಕಳ್ಳಿ,,,,,,,,,,,,,3,Private Un-Aided,Bilekalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6108776,12.8953975,n6422527365,6422527365,node,school,"Blue Star Education Trust, Bilekalli","ಬ್ಲೂ ಸ್ಟಾರ್ ಎಜುಕೇಶನ್ ಟ್ರಸ್ಟ್, ಬಿಳೇಕಳ್ಳಿ",,,,,,,,,,,,,2,Private Un-Aided,Bilekalli,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6243998,12.9061288,n6422479067,6422479067,node,school,St Joseph HPS Bommana Halli,ಸೆಂಟ್‌ ಜೋಸೆಫ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬೊಮ್ಮನಹಳ್ಳಿ,,,,,,,,,,,,,3,Private Un-Aided,Bommanahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6075885,12.8966211,n6422515985,6422515985,node,school,Dileep HPS Bilekalli,ದಿಲೀಪ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬಿಳೇಕಳ್ಳಿ,,,,,,,,,,,,,3,Private Un-Aided,Bilekalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6203713,12.8984964,n6422436022,6422436022,node,school,Silicon City HPS Bommana Halli,ಸಿಲಿಕಾನ್ ಸಿಟಿ ಪ್ರೌಢಶಾಲೆ ಬೊಮ್ಮನಹಳ್ಳಿ,,,,,,,,,,,,,3,Private Un-Aided,Bommanahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6049954,12.902802,n6422472320,6422472320,node,school,Royal Convent HPS Bommana Hall,ರಾಯಲ್ ಕಾನ್ವೆಂಟ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಬೊಮ್ಮನಹಳ್ಳಿ,,,,,,,,,,,,,3,Private Un-Aided,Bommanahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6354232,12.9066837,n6494534450,6494534450,node,school,Newton Public School,"ನ್ಯೂಟನ್ ಪಬ್ಲಿಕ್ ಶಾಲೆ,ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,3,Private Un-Aided,Ellikunate,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6581646,12.872912,n6494555050,6494555050,node,school,Sujana Convent,"ಸುಜನಾ ಕಾನ್ವೆಂಟ್,ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,3,Private Un-Aided,Ellikunate,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6783059,12.8625525,n6494127493,6494127493,node,school,St Gasper School,ಸೆಂಟ್ ಗ್ಯಾಸ್ಪರ್ ಶಾಲೆ ಡೊಡ್ಡನಗಮಂಗಲ,,,,,,,,,,,,,3,Private Un-Aided,Doddanagamangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6700895,12.8775539,n6494392041,6494392041,node,school,New Shanthiniketan Eng Convent,"ನ್ಯೂ ಶಾಂತಿನಿಕೇತನ ಆಂಗ್ಲ ಕಾನ್ವೆಂಟ್, ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,,Private Un-Aided,Ellikunte,Higher Primary,,,,,,,,,,,,,,,,,,,,,2,,,
77.6529146,12.8507072,n6493888851,6493888851,node,school,Sacretis School,"ಸಾಕ್ರೆಟಿಸ್ ಶಾಲೆ,ದೊಡ್ಡತೋರು",,,,,,,,,,,,,3,Private Un-Aided,Doddathoru,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6546922,12.8506548,n6494081758,6494081758,node,school,New Horizon Eng School,"ನ್ಯೂ ಹೊರೈಜನ್ ಆಂಗ್ಲ ಶಾಲೆ, ದೊಡ್ಡತೋರು",,,,,,,,,,,,,3,Private Un-Aided,Doddathoru,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6402102,12.9594084,n6469091066,6469091066,node,school,GHS Dommalur,ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆ ದೊಮ್ಮಲೂರು,,,,,,,,,,,,,3,Department of Education,Dommalur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6592678,12.854687,n6469096365,6469096365,node,school,Mme Sch Konnappana Agrahara,ಎಂ.ಎಂ.ಇ. ಎಸ್.ಸಿ.ಎಚ್. ಕೊನ್ನಪ್ಪನ ಅಗ್ರಹಾರ,,,,,,,,,,,,,3,Private Un-Aided,Doddathoru,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6377926,12.9150466,n6494855328,6494855328,node,school,Jss EHPS School,"ಜೆ.ಎಸ್.ಎಸ್ ಆಂಗ್ಲ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,3,Private Un-Aided,Ellikunate,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6184252,12.8892307,n6496775856,6496775856,node,school,St Philomina English School,ಸೆಂಟ್ ಫಿಲೋಮೆನಾ ಆಂಗ್ಲ ಶಾಲೆ ದೇವರಚಿಕ್ಕನಹಳ್ಳಿ,,,,,,,,,,,,,2,Private Un-Aided,DevarachikkanaHalli,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6452749,12.9000115,n6494721727,6494721727,node,school,New Madar Teresa,"ಹೊಸ ಮದರ್ ತೆರೇಸಾ, ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,3,Private Un-Aided,Ellikunate,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6357046,12.9102228,n6494851124,6494851124,node,school,EHPS Baldwin School,"ಬಾಲ್ಡ್ವಿನ್ ಆಂಗ್ಲ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,3,Private Un-Aided,Ellikunate,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6709539,12.8523461,n6494646365,6494646365,node,school,Infont Pub Sch,"ಇನ್ಫೋಂಟ್ ಪಬ್ಲಿಕ್ ಶಾಲೆ,ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,2,Private Un-Aided,Ellikunate,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6221591,12.9057779,n6494672785,6494672785,node,school,New Pecidencny Public School Icse,"ಹೊಸ ಪೆಸಿಡೆನ್ಸಿ ಪಬ್ಲಿಕ್ ಶಾಲೆ, ಐ.ಸಿ.ಎಸ್.ಇ. ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,3,Private Un-Aided,Ellikunate,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6234961,12.8946717,n6494578596,6494578596,node,school,Bloosom  Sch,"ಬ್ಲಾಸಮ್ ಶಾಲೆ,ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,1,Private Un-Aided,Private Un-Aided,Primary Only,,,,,,,,,,,,,,,,,,,,,,,,
77.6590904,12.8719195,n6494585382,6494585382,node,school,Blue Bel Public School,"ಬ್ಲೂ  ಬೆಲ್ ಪಬ್ಲಿಕ್ ಶಾಲೆ,ಎಳ್ಳುಕುಂಟೆ",,,,,,,,,,,,,3,Private Un-Aided,Ellikunate,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6471089,12.8655289,n6438094032,6438094032,node,school,"GLPS Basapura, Basapura","ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಬಸಾಪುರ",,,,,,,,,,,,,1,Department of Education,Basapura,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.645392,12.8657376,n6438097400,6438097400,node,school,"The Paradise Residential Sch, Basapura","ಪ್ಯಾರಡೈಸ್ ವಸತಿ ಶಾಲೆ,ಬಸಾಪುರ",,,,,,,,,,,,,1,Private Un-Aided,Basapura,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5952932,12.8838456,n6437807460,6437807460,node,school,"Janak Vidyalaya, Bommana Halli Cmc","ಜನಕ್ ವಿದ್ಯಾಲಯ,ಬೊಮ್ಮನಹಳ್ಳಿ ಸಿ.ಎಂ.ಸಿ",,,,,,,,,,,,,3,Private Un-Aided,Bommana Halli cmc,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5906449,12.8903452,n6437860735,6437860735,node,school,"New Nobal School Arkere, Bommana Halli Cmc","ನ್ಯೂ ನೊಬಲ್  ಶಾಲೆ, ಅರಕೆರೆ, ಬೊಮ್ಮನಹಳ್ಳಿ ಸಿ.ಎಂ.ಸಿ",,,,,,,,,,,,,3,Private Un-Aided,BommanaHalli cmc,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6370167,12.8808502,n6437760193,6437760193,node,school,"Jnanajyothi Eng School, Begur","ಜ್ಞಾನಜ್ಯೋತಿ ಆಂಗ್ಲ ಶಾಲೆ, ಬೇಗೂರು",,,,,,,,,,,,,2,Private Un-Aided,Begur,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6363305,12.9013007,n6437780198,6437780198,node,school,"Tilak English School, Bommana Halli Cmc","ತಿಲಕ್ ಆಂಗ್ಲ ಶಾಲೆ, ಬೊಮ್ಮನಹಳ್ಳಿ ಸಿ.ಎಂ.ಸಿ",,,,,,,,,,,,,2,Private Un-Aided,BommanaHalli Cmc,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6384891,12.8707092,n6437580355,6437580355,node,school,"GLPS Subhash Nagar, Begur","ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಸುಭಾಷ್ ನಗರ,ಬೇಗೂರು",,,,,,,,,,,,,1,Department of Education,Begur,Primary Only,,,,,,,,,,,,,,,,,,,,,,,,
